year,num_emp,num_jobs,cbo_id,color,name
2009,1,1,6125,#105B10,Fruit Farmers
2009,14,14,8212,#ffc41c,Furnace Operators
2009,106,106,7245,#9edae5,Metal Forming Machine Operators
2009,8,8,8625,#ffc41c,Refrigeration Workers
2009,25,25,2141,#cc0000,Architects and Planners
2009,117,117,7321,#9edae5,Communication Line Repairmen
2009,586,589,4102,#b7834b,Financial Supervisors
2009,11,11,7521,#9edae5,Glassblowers
2009,69,69,3221,#d66011,Alternative Therapy Technicians
2009,10,10,7821,#9edae5,Crane Operators
2009,113,113,4222,#b7834b,Telephone Operators
2009,1,1,2011,#cc0000,Biotechnologist
2009,5,5,3341,#d66011,School Inspectors
2009,902,903,4131,#b7834b,Accounting Assistants
2009,91,91,7251,#9edae5,Assembly Line Equipment Assemblers
2009,863,863,9913,#581f05,Vehicle Bodywork Mechanics
2009,1,1,2516,#cc0000,Social Workers
2009,14050,14078,4211,#b7834b,Non-Bank Tellers
2009,1,1,7113,#9edae5,Liquid and Gas Extraction Workers
2009,85,85,5101,#17bcef,Hospitality Supervisors
2009,9,9,3115,#d66011,Water Treatment Technicians
2009,113,113,7252,#9edae5,Industrial Machine Assemblers
2009,113,113,9191,#581f05,Lubricators
2009,14,14,8117,#ffc41c,Rubber and Plastics Machine Operators
2009,131,131,8621,#ffc41c,Steam Utility Workers
2009,122,122,3117,#d66011,Colorists
2009,14,14,7642,#9edae5,Footwear Assemblers
2009,11,11,8417,#ffc41c,Beverage Manufacturing Workers
2009,4,4,3163,#d66011,Mining Technicians
2009,13,15,8118,#ffc41c,Pharmacuetical Machinery Operators
2009,6,6,7154,#9edae5,Concrete Machine Operators
2009,10,10,9151,#581f05,Measuring Instrument Repairmen
2009,117,117,7522,#9edae5,Glass Processing Workers
2009,1710,1714,4122,#b7834b,Secretaries
2009,37,37,3544,#d66011,Auctioneers
2009,67,67,3517,#d66011,Insurance Technicians
2009,8,8,3142,#d66011,Tool Technicians
2009,1,1,8121,#ffc41c,Ammunition Manufacturing Workers
2009,3,3,2147,#cc0000,Mining Engineers
2009,106,106,8214,#ffc41c,Metal Finishing Operators
2009,1,1,8416,#ffc41c,Coffee and Tea Workers
2009,2,2,6123,#105B10,Horticulture Farmers
2009,68,68,3516,#d66011,Work Safety Technicians
2009,45,45,2394,#cc0000,Other Educators
2009,2,2,8611,#ffc41c,Other Power Distribution Workers
2009,2,2,3524,#d66011,Copyright Specialists
2009,168,168,4151,#b7834b,Scribes
2009,2,2,3413,#d66011,Maritime Technicians
